0.009947;-0.000001;0.009947;0.009948;-1.000000
0.009948;-0.000001;0.009947;0.009948;-1.000000
0.009950;-0.000001;0.009950;0.009951;-1.000000
0.009955;-0.000001;0.009954;0.009955;-1.000000
0.009962;-0.000001;0.009961;0.009963;-1.000000
0.009973;-0.000001;0.009972;0.009974;-1.000000
0.009988;-0.000001;0.009987;0.009989;-1.000000
0.010011;-0.000001;0.010010;0.010013;-1.000000
0.010046;-0.000002;0.010044;0.010047;-1.000000
0.010097;-0.000002;0.010095;0.010099;-1.000000
0.010172;-0.000002;0.010169;0.010174;-1.000000
0.010282;-0.000003;0.010279;0.010285;-1.000000
0.010446;-0.000004;0.010442;0.010450;-1.000000
0.010685;-0.000005;0.010681;0.010690;-1.000000
0.011039;-0.000006;0.011033;0.011046;-1.000000
0.011556;-0.000008;0.011549;0.011564;-1.000000
0.012305;-0.000010;0.012295;0.012315;-1.000000
0.013377;-0.000013;0.013364;0.013390;-1.000000
0.014883;-0.000017;0.014866;0.014900;-1.000000
0.016936;-0.000023;0.016914;0.016959;-1.000000
0.019619;-0.000029;0.019590;0.019649;-1.000000
0.022911;-0.000037;0.022873;0.022948;-1.000000
0.026590;-0.000045;0.026545;0.026635;-1.000000
0.030221;-0.000051;0.030170;0.030272;-1.000000
0.033268;-0.000055;0.033213;0.033323;-1.000000
0.035296;-0.000057;0.035239;0.035354;-1.000000
0.036147;-0.000059;0.036088;0.036206;-1.000000
0.035970;-0.000060;0.035910;0.036029;-1.000000
0.035110;-0.000060;0.035050;0.035170;-1.000000
0.033932;-0.000059;0.033873;0.033990;-1.000000
0.032704;-0.000057;0.032647;0.032761;-1.000000
0.031580;-0.000054;0.031526;0.031634;-1.000000
0.030635;-0.000052;0.030583;0.030686;-1.000000
0.029896;-0.000051;0.029846;0.029947;-1.000000
0.029362;-0.000050;0.029312;0.029412;-1.000000
0.029004;-0.000051;0.028953;0.029054;-1.000000
0.028774;-0.000051;0.028723;0.028825;-1.000000
0.028617;-0.000052;0.028566;0.028669;-1.000000
0.028486;-0.000051;0.028435;0.028537;-1.000000
0.028360;-0.000050;0.028310;0.028410;-1.000000
0.028257;-0.000049;0.028208;0.028307;-1.000000
0.028229;-0.000049;0.028180;0.028278;-1.000000
0.028331;-0.000049;0.028282;0.028380;-1.000000
0.028642;-0.000050;0.028592;0.028691;-1.000000
0.029246;-0.000051;0.029196;0.029297;-1.000000
0.030171;-0.000052;0.030119;0.030223;-1.000000
0.031292;-0.000053;0.031239;0.031345;-1.000000
0.032281;-0.000054;0.032227;0.032335;-1.000000
0.032815;-0.000055;0.032760;0.032870;-1.000000
0.032882;-0.000056;0.032827;0.032938;-1.000000
0.032671;-0.000056;0.032615;0.032727;-1.000000
0.032290;-0.000056;0.032233;0.032346;-1.000000
0.031773;-0.000056;0.031717;0.031829;-1.000000
0.031136;-0.000056;0.031081;0.031192;-1.000000
0.030404;-0.000054;0.030351;0.030458;-1.000000
0.029612;-0.000052;0.029560;0.029665;-1.000000
0.028820;-0.000051;0.028769;0.028871;-1.000000
0.028118;-0.000050;0.028068;0.028167;-1.000000
0.027585;-0.000049;0.027535;0.027634;-1.000000
0.027268;-0.000049;0.027219;0.027317;-1.000000
0.027197;-0.000049;0.027148;0.027246;-1.000000
0.027408;-0.000049;0.027359;0.027457;-1.000000
0.027925;-0.000049;0.027876;0.027974;-1.000000
0.028691;-0.000050;0.028642;0.028741;-1.000000
0.029577;-0.000050;0.029527;0.029627;-1.000000
0.030415;-0.000052;0.030364;0.030467;-1.000000
0.031058;-0.000054;0.031005;0.031112;-1.000000
0.031504;-0.000055;0.031449;0.031558;-1.000000
0.031800;-0.000055;0.031745;0.031855;-1.000000
0.031901;-0.000056;0.031844;0.031957;-1.000000
0.031777;-0.000056;0.031721;0.031832;-1.000000
0.031529;-0.000055;0.031474;0.031583;-1.000000
0.031299;-0.000053;0.031245;0.031352;-1.000000
0.031095;-0.000053;0.031042;0.031148;-1.000000
0.030751;-0.000054;0.030697;0.030805;-1.000000
0.030220;-0.000054;0.030166;0.030274;-1.000000
0.029743;-0.000052;0.029690;0.029795;-1.000000
0.029429;-0.000053;0.029376;0.029482;-1.000000
0.029163;-0.000052;0.029111;0.029215;-1.000000
0.028862;-0.000052;0.028810;0.028913;-1.000000
0.028571;-0.000050;0.028521;0.028622;-1.000000
0.028402;-0.000051;0.028351;0.028452;-1.000000
0.028394;-0.000050;0.028344;0.028444;-1.000000
0.028495;-0.000051;0.028445;0.028546;-1.000000
0.028650;-0.000051;0.028600;0.028701;-1.000000
0.028839;-0.000051;0.028788;0.028891;-1.000000
0.029070;-0.000051;0.029020;0.029121;-1.000000
0.029377;-0.000051;0.029326;0.029429;-1.000000
0.029813;-0.000051;0.029762;0.029864;-1.000000
0.030346;-0.000053;0.030294;0.030399;-1.000000
0.030874;-0.000054;0.030821;0.030928;-1.000000
0.031338;-0.000054;0.031284;0.031392;-1.000000
0.031612;-0.000055;0.031556;0.031667;-1.000000
0.031548;-0.000055;0.031493;0.031603;-1.000000
0.031200;-0.000055;0.031145;0.031255;-1.000000
0.030758;-0.000054;0.030704;0.030812;-1.000000
0.030351;-0.000053;0.030298;0.030403;-1.000000
0.029991;-0.000053;0.029937;0.030044;-1.000000
0.029663;-0.000053;0.029610;0.029716;-1.000000
0.029399;-0.000052;0.029347;0.029451;-1.000000
