0.000515;-0.020277;-0.019762;0.020791;-1.000000
0.000658;-0.020247;-0.019589;0.020904;-1.000000
0.001119;-0.020556;-0.019438;0.021675;-1.000000
0.001848;-0.021189;-0.019341;0.023038;-1.000000
0.002769;-0.022109;-0.019341;0.024878;-1.000000
0.003712;-0.023202;-0.019490;0.026914;-1.000000
0.004295;-0.024126;-0.019831;0.028420;-1.000000
0.004001;-0.024303;-0.020301;0.028304;-1.000000
0.003027;-0.023674;-0.020646;0.026701;-1.000000
0.002081;-0.022816;-0.020734;0.024897;-1.000000
0.001448;-0.022112;-0.020664;0.023560;-1.000000
0.001148;-0.021685;-0.020537;0.022834;-1.000000
0.001144;-0.021553;-0.020409;0.022696;-1.000000
0.001378;-0.021687;-0.020309;0.023064;-1.000000
0.001771;-0.022030;-0.020258;0.023801;-1.000000
0.002213;-0.022482;-0.020269;0.024694;-1.000000
0.002560;-0.022903;-0.020342;0.025463;-1.000000
0.002705;-0.023159;-0.020454;0.025864;-1.000000
0.002640;-0.023202;-0.020562;0.025842;-1.000000
0.002449;-0.023081;-0.020632;0.025529;-1.000000
0.002233;-0.022888;-0.020655;0.025121;-1.000000
0.002063;-0.022705;-0.020642;0.024767;-1.000000
0.001967;-0.022580;-0.020614;0.024547;-1.000000
0.001944;-0.022529;-0.020585;0.024473;-1.000000
0.001974;-0.022541;-0.020566;0.024515;-1.000000
0.002030;-0.022590;-0.020560;0.024620;-1.000000
0.002084;-0.022649;-0.020565;0.024733;-1.000000
0.002119;-0.022696;-0.020577;0.024815;-1.000000
0.002128;-0.022720;-0.020592;0.024848;-1.000000
0.002118;-0.022721;-0.020603;0.024839;-1.000000
0.002101;-0.022709;-0.020608;0.024809;-1.000000
0.002086;-0.022694;-0.020608;0.024781;-1.000000
0.002081;-0.022686;-0.020605;0.024768;-1.000000
0.002088;-0.022689;-0.020601;0.024778;-1.000000
0.002103;-0.022702;-0.020599;0.024805;-1.000000
0.002121;-0.022720;-0.020599;0.024841;-1.000000
0.002134;-0.022736;-0.020603;0.024870;-1.000000
0.002137;-0.022745;-0.020608;0.024882;-1.000000
0.002128;-0.022743;-0.020615;0.024872;-1.000000
0.002111;-0.022731;-0.020620;0.024841;-1.000000
0.002090;-0.022712;-0.020622;0.024802;-1.000000
0.002074;-0.022694;-0.020620;0.024768;-1.000000
0.002066;-0.022682;-0.020616;0.024748;-1.000000
0.002068;-0.022680;-0.020612;0.024748;-1.000000
0.002077;-0.022686;-0.020609;0.024763;-1.000000
0.002089;-0.022697;-0.020609;0.024786;-1.000000
0.002100;-0.022709;-0.020610;0.024809;-1.000000
0.002105;-0.022718;-0.020613;0.024823;-1.000000
0.002105;-0.022721;-0.020616;0.024826;-1.000000
0.002102;-0.022720;-0.020618;0.024822;-1.000000
0.002097;-0.022716;-0.020619;0.024813;-1.000000
0.002093;-0.022711;-0.020619;0.024804;-1.000000
0.002090;-0.022708;-0.020618;0.024799;-1.000000
0.002090;-0.022707;-0.020617;0.024798;-1.000000
0.002092;-0.022708;-0.020616;0.024801;-1.000000
0.002094;-0.022711;-0.020617;0.024805;-1.000000
0.002095;-0.022712;-0.020617;0.024807;-1.000000
0.002095;-0.022713;-0.020618;0.024808;-1.000000
0.002095;-0.022713;-0.020618;0.024809;-1.000000
0.002094;-0.022713;-0.020619;0.024807;-1.000000
0.002092;-0.022712;-0.020619;0.024804;-1.000000
0.002090;-0.022710;-0.020620;0.024800;-1.000000
0.002089;-0.022708;-0.020619;0.024797;-1.000000
0.002089;-0.022708;-0.020619;0.024797;-1.000000
0.002090;-0.022708;-0.020619;0.024798;-1.000000
0.002092;-0.022710;-0.020618;0.024801;-1.000000
0.002094;-0.022712;-0.020618;0.024806;-1.000000
0.002095;-0.022714;-0.020619;0.024809;-1.000000
0.002095;-0.022714;-0.020620;0.024809;-1.000000
0.002093;-0.022714;-0.020620;0.024807;-1.000000
0.002092;-0.022712;-0.020620;0.024804;-1.000000
0.002091;-0.022711;-0.020620;0.024802;-1.000000
0.002090;-0.022710;-0.020620;0.024801;-1.000000
0.002090;-0.022710;-0.020620;0.024800;-1.000000
0.002091;-0.022710;-0.020619;0.024801;-1.000000
0.002091;-0.022711;-0.020620;0.024802;-1.000000
0.002092;-0.022711;-0.020620;0.024803;-1.000000
0.002093;-0.022712;-0.020620;0.024805;-1.000000
0.002093;-0.022713;-0.020620;0.024805;-1.000000
0.002092;-0.022713;-0.020620;0.024805;-1.000000
0.002092;-0.022712;-0.020620;0.024804;-1.000000
0.002092;-0.022712;-0.020620;0.024803;-1.000000
0.002091;-0.022712;-0.020621;0.024802;-1.000000
0.002091;-0.022711;-0.020620;0.024802;-1.000000
0.002091;-0.022711;-0.020620;0.024802;-1.000000
0.002091;-0.022711;-0.020620;0.024802;-1.000000
0.002091;-0.022712;-0.020620;0.024803;-1.000000
0.002091;-0.022712;-0.020621;0.024802;-1.000000
0.002091;-0.022712;-0.020620;0.024803;-1.000000
0.002092;-0.022712;-0.020620;0.024804;-1.000000
0.002092;-0.022712;-0.020621;0.024804;-1.000000
0.002092;-0.022712;-0.020621;0.024804;-1.000000
0.002091;-0.022712;-0.020621;0.024803;-1.000000
0.002090;-0.022711;-0.020621;0.024801;-1.000000
0.002090;-0.022711;-0.020621;0.024800;-1.000000
0.002090;-0.022710;-0.020621;0.024800;-1.000000
0.002091;-0.022711;-0.020620;0.024802;-1.000000
0.002092;-0.022712;-0.020620;0.024804;-1.000000
0.002092;-0.022713;-0.020621;0.024805;-1.000000
0.002092;-0.022713;-0.020621;0.024805;-1.000000
