-0.000004 -1.000000
-0.000008 -1.000000
-0.000011 -1.000000
-0.000014 -1.000000
-0.000016 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000017 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
-0.000018 -1.000000
