0.000515;-0.020277;1.000000;0.000000
0.000658;0.000028;1.333692;-0.000000
0.001119;-0.000274;1.640578;0.000000
0.001848;-0.000895;1.850599;0.000000
0.002770;-0.001804;1.877745;0.000000
0.003725;-0.002893;1.616647;0.000000
0.004337;-0.003836;0.973315;-0.000000
0.004080;-0.004054;0.052291;0.000000
0.003107;-0.003446;-0.658905;0.000000
0.002137;-0.002585;-0.868884;0.000000
0.001477;-0.001867;-0.757530;-0.000000
0.001155;-0.001423;-0.520367;0.000000
0.001132;-0.001270;-0.268223;-0.000000
0.001355;-0.001386;-0.060898;0.000000
0.001748;-0.001717;0.059095;0.000000
0.002201;-0.002171;0.058644;-0.000000
0.002572;-0.002608;-0.070965;-0.000000
0.002740;-0.002889;-0.289450;0.000000
0.002686;-0.002950;-0.513845;-0.000000
0.002492;-0.002836;-0.666671;-0.000000
0.002267;-0.002640;-0.723693;0.000000
0.002085;-0.002448;-0.705659;-0.000000
0.001979;-0.002314;-0.650632;0.000000
0.001952;-0.002256;-0.590776;0.000000
0.001982;-0.002264;-0.549173;0.000000
0.002040;-0.002314;-0.533151;0.000000
0.002098;-0.002377;-0.541184;0.000000
0.002137;-0.002427;-0.564581;0.000000
0.002149;-0.002455;-0.593390;0.000000
0.002140;-0.002458;-0.617726;-0.000000
0.002121;-0.002445;-0.630401;0.000000
0.002103;-0.002429;-0.632533;-0.000000
0.002095;-0.002418;-0.627339;-0.000000
0.002099;-0.002417;-0.618479;-0.000000
0.002113;-0.002428;-0.612161;0.000000
0.002131;-0.002445;-0.610570;0.000000
0.002147;-0.002464;-0.615485;0.000000
0.002154;-0.002476;-0.625359;0.000000
0.002150;-0.002478;-0.638113;0.000000
0.002135;-0.002469;-0.648987;0.000000
0.002114;-0.002452;-0.655794;0.000000
0.002095;-0.002432;-0.655510;0.000000
0.002083;-0.002417;-0.649135;0.000000
0.002081;-0.002411;-0.640900;0.000000
0.002088;-0.002414;-0.634155;0.000000
0.002099;-0.002424;-0.629801;0.000000
0.002112;-0.002436;-0.630012;0.000000
0.002120;-0.002447;-0.634850;-0.000000
0.002123;-0.002452;-0.640828;-0.000000
0.002120;-0.002453;-0.646602;-0.000000
0.002114;-0.002449;-0.649971;-0.000000
0.002109;-0.002443;-0.649561;0.000000
0.002107;-0.002440;-0.647368;0.000000
0.002107;-0.002439;-0.645038;0.000000
0.002110;-0.002441;-0.643716;-0.000000
0.002112;-0.002443;-0.644858;-0.000000
0.002112;-0.002445;-0.646145;-0.000000
0.002112;-0.002445;-0.647387;-0.000000
0.002111;-0.002444;-0.648365;-0.000000
0.002109;-0.002443;-0.649109;0.000000
0.002108;-0.002442;-0.649354;0.000000
0.002106;-0.002440;-0.649152;0.000000
0.002105;-0.002440;-0.648992;0.000000
0.002105;-0.002439;-0.649187;0.000000
0.002105;-0.002439;-0.648307;0.000000
0.002107;-0.002440;-0.646508;0.000000
0.002110;-0.002442;-0.645432;0.000000
0.002113;-0.002446;-0.646612;-0.000000
0.002113;-0.002447;-0.648624;-0.000000
0.002112;-0.002447;-0.650482;0.000000
0.002109;-0.002445;-0.651777;0.000000
0.002106;-0.002442;-0.651911;0.000000
0.002105;-0.002440;-0.650298;0.000000
0.002105;-0.002439;-0.649535;0.000000
0.002105;-0.002439;-0.648244;0.000000
0.002107;-0.002440;-0.647338;0.000000
0.002110;-0.002443;-0.646706;0.000000
0.002112;-0.002445;-0.647572;0.000000
0.002112;-0.002446;-0.649433;-0.000000
0.002110;-0.002445;-0.650608;-0.000000
0.002108;-0.002443;-0.650691;0.000000
0.002107;-0.002442;-0.650318;0.000000
0.002106;-0.002441;-0.650580;0.000000
0.002105;-0.002439;-0.649530;0.000000
0.002105;-0.002439;-0.648563;-0.000000
0.002106;-0.002440;-0.648027;-0.000000
