0.000000 -1.000000
0.000000 -1.000000
0.000000 -1.000000
0.000000 -1.000000
0.000000 -1.000000
0.000000 -1.000000
-0.000000 -0.998936
-0.000000 -0.975649
-0.000000 -0.967083
-0.000000 -0.966238
-0.000000 -0.966185
-0.000000 -0.966142
-0.000000 -0.966135
-0.000000 -0.966131
-0.000000 -0.966131
-0.000000 -0.966131
-0.000000 -0.966131
-0.000000 -0.966130
-0.000000 -0.966081
-0.000000 -0.965782
-0.000000 -0.965099
-0.000000 -0.964142
-0.000000 -0.963243
-0.000000 -0.962644
-0.000000 -0.962346
-0.000000 -0.962220
-0.000000 -0.962153
-0.000000 -0.962082
-0.000000 -0.962041
-0.000000 -0.962021
-0.000000 -0.962006
-0.000000 -0.961987
-0.000000 -0.961963
-0.000000 -0.961935
-0.000000 -0.961907
-0.000000 -0.961864
-0.000000 -0.961737
-0.000000 -0.961352
-0.000000 -0.960349
-0.000000 -0.958750
-0.000000 -0.956540
-0.000000 -0.954537
-0.000000 -0.952489
-0.000000 -0.951019
-0.000000 -0.949893
-0.000000 -0.949038
-0.000000 -0.948537
-0.000000 -0.948099
-0.000000 -0.947587
-0.000000 -0.946892
-0.000000 -0.945809
-0.000000 -0.944634
-0.000000 -0.943324
-0.000000 -0.941984
-0.000000 -0.940846
-0.000000 -0.939770
-0.000000 -0.938796
-0.000000 -0.937859
-0.000000 -0.936892
-0.000000 -0.936073
-0.000000 -0.935289
-0.000000 -0.934684
-0.000000 -0.934137
-0.000000 -0.933539
-0.000000 -0.933027
-0.000000 -0.932547
-0.000000 -0.932098
-0.000000 -0.931611
-0.000000 -0.931171
-0.000000 -0.930785
-0.000000 -0.930393
-0.000000 -0.930034
-0.000000 -0.929697
-0.000000 -0.929362
-0.000000 -0.929093
-0.000000 -0.928830
-0.000000 -0.928533
-0.000000 -0.928239
-0.000000 -0.927980
-0.000000 -0.927704
-0.000000 -0.927439
-0.000000 -0.927175
-0.000000 -0.926889
-0.000000 -0.926624
-0.000000 -0.926375
-0.000000 -0.926179
-0.000000 -0.925999
-0.000000 -0.925802
-0.000000 -0.925634
-0.000000 -0.925418
-0.000000 -0.925227
-0.000000 -0.925004
-0.000000 -0.924788
-0.000000 -0.924593
-0.000000 -0.924394
-0.000000 -0.924192
-0.000000 -0.924025
-0.000000 -0.923877
-0.000000 -0.923744
